cum_reactions,n_reagents,named_reaction,parent,parent_input,reactions_added,reagents,reward,smiles,step,template_id
239,1,Urea formation (amine + amine),CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Oc1ccc2c(c1)C(c1c[nH]c3ccc(F)cc13)NCC2,0.8699,CCCN1CCCC1CN(C(=O)N1CCc2ccc(O)cc2C1c1c[nH]c2ccc(F)cc12)c1ccc(Br)cc1,202,129
240,1,Urea formation (amine + amine),CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,N#Cc1cccc(C(CBr)Nc2ccc(Br)cc2O)c1,0.662,CCCN1CCCC1CN(C(=O)N(c1ccc(Br)cc1O)C(CBr)c1cccc(C#N)c1)c1ccc(Br)cc1,203,129
241,1,Urea formation (amine + amine),CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,CSCC[C@@H](N)CNC1CC1,0.6571,CCCN1CCCC1CN(C(=O)N(CC(N)CCSC)C1CC1)c1ccc(Br)cc1,204,129
242,1,Urea formation (amine + amine),CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,O=C(O)[C@H]1Cc2ccc(O)cc2C([C@@H]2CCCN2)=N1,0.5,CCCN1CCCC1CN(C(=O)N1CCCC1C1=NC(C(=O)O)Cc2ccc(O)cc21)c1ccc(Br)cc1,205,129
243,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,NCCc1ccccc1Br,0.9966,CCCN1CCCC1CN(c1ccc(Br)cc1)c1ccccc1CCN,206,114
244,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,CCCNCCc1c[nH]c2ccc(O)cc12,0.9886,CCCN(CCc1c[nH]c2ccc(O)cc12)c1ccc(NCC2CCCN2CCC)cc1,207,115
245,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,N#Cc1cc(N)cc(Br)c1,0.981,CCCN1CCCC1CN(c1ccc(Br)cc1)c1cc(N)cc(C#N)c1,208,114
246,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,O=Cc1c[nH]c2ccc(Br)cc12,0.9791,CCCN1CCCC1CN(c1ccc(Br)cc1)c1ccc2[nH]cc(C=O)c2c1,209,114
247,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Fc1ccc2[nH]cc(C3NCCc4c(Br)cccc43)c2c1,0.9668,CCCN1CCCC1CN(c1ccc(Br)cc1)c1cccc2c1CCNC2c1c[nH]c2ccc(F)cc12,210,114
248,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Fc1ccc2[nH]cc(C3NCCc4c(Br)cccc43)c2c1,0.9624,CCCN1CCCC1CNc1ccc(N2CCc3c(Br)cccc3C2c2c[nH]c3ccc(F)cc23)cc1,211,115
249,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.9155,CCCN1CCCC1CNc1ccc(N2Cc3ccccc3CC2C(=O)O)cc1,212,115
250,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Oc1c(Br)c(C(F)(F)F)nc2ccccc12,0.914,CCCN1CCCC1CN(c1ccc(Br)cc1)c1c(C(F)(F)F)nc2ccccc2c1O,213,114
251,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Cc1ccnc(Br)c1N,0.9073,CCCN1CCCC1CN(c1ccc(Br)cc1)c1nccc(C)c1N,214,114
252,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,C=CCNc1ccc(Br)cc1O,0.906,C=CCN(c1ccc(NCC2CCCN2CCC)cc1)c1ccc(Br)cc1O,215,115
253,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,COc1ccccc1CCNc1cc(F)ccc1C(=O)CCl,0.8872,CCCN1CCCC1CNc1ccc(N(CCc2ccccc2OC)c2cc(F)ccc2C(=O)CCl)cc1,216,115
254,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,CCCNc1c(N)cccc1Br,0.8743,CCCN(c1ccc(NCC2CCCN2CCC)cc1)c1c(N)cccc1Br,217,115
255,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,N[C@H](CNC1CCC1)Cc1ccccc1,0.8331,CCCN1CCCC1CNc1ccc(N(CC(N)Cc2ccccc2)C2CCC2)cc1,218,115
256,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,N#Cc1cc(N)cc(Br)c1,0.8054,CCCN1CCCC1CNc1ccc(Nc2cc(Br)cc(C#N)c2)cc1,219,113
257,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,NCCc1c[nH]c2ccccc12,0.7984,CCCN1CCCC1CNc1ccc(NCCc2c[nH]c3ccccc23)cc1,220,113
258,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,O=C(O)[C@H]1Cc2ccc(O)cc2C([C@@H]2CCCN2)=N1,0.7913,CCCN1CCCC1CNc1ccc(N2CCCC2C2=NC(C(=O)O)Cc3ccc(O)cc32)cc1,221,115
259,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,COc1cccc(CN)c1,0.7176,CCCN1CCCC1CNc1ccc(NCc2cccc(OC)c2)cc1,222,113
260,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,NCCN1CCNCC1,0.7113,CCCN1CCCC1CNc1ccc(N2CCN(CCN)CC2)cc1,223,115
261,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,Nc1cc(F)ccc1O,0.6453,CCCN1CCCC1CNc1ccc(Nc2cc(F)ccc2O)cc1,224,113
262,1,Buchwald-Hartwig amination,CCCN1CCCC1CNc1ccc(Br)cc1,CCCN1CCC[C@@H]1CNc1ccc(Br)cc1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.5507,CCCN1CCCC1CNc1ccc(NC(Cc2ccc(O)cc2)C(=O)O)cc1,225,113
265,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,3,Nc1ccc(C(=O)O)cc1Br,0.9961,Nc1ccc(CN(CCc2ccc(O)cc2)CC2(NC3CNC3)CCC2)cc1Br,226,139
266,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,Nc1ccc(C(=O)O)cc1Br,0.9954,Nc1ccc(CN2CC(NC3(CNCCc4ccc(O)cc4)CCC3)C2)cc1Br,227,139
267,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,Nc1ccc(C(=O)O)cc1Br,0.9925,Nc1ccc(CN(C2CNC2)C2(CNCCc3ccc(O)cc3)CCC2)cc1Br,228,139
268,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.9757,NC(Cc1c[nH]c2ccccc12)CN1CC(NC2(CNCCc3ccc(O)cc3)CCC2)C1,229,139
269,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.8566,Oc1ccc(CCNCC2(NC3CN(CC4Cc5ccccc5CN4)C3)CCC2)cc1,230,139
270,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.8307,Oc1ccc(CCNCC2(N(CC3Cc4ccccc4CN3)C3CNC3)CCC2)cc1,231,139
271,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,O=C(O)C1CCN(Cc2c[nH]c3ccc(F)cc23)CC1,0.8255,Oc1ccc(CCNCC2(NC3CN(CC4CCN(Cc5c[nH]c6ccc(F)cc56)CC4)C3)CCC2)cc1,232,139
272,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,CCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.8189,CCCNC(Cc1c[nH]c2ccccc12)CN(CCc1ccc(O)cc1)CC1(NC2CNC2)CCC1,233,139
273,1,Direct acid -> amine (reductive),Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,1,N[C@@H](Cc1c[nH]cn1)C(=O)O,0.7552,NC(Cc1c[nH]cn1)CN(C1CNC1)C1(CNCCc2ccc(O)cc2)CCC1,234,139
276,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,3,C=CCNc1ccc(Br)cc1O,1.0,C=CCN(c1ccc(Br)cc1O)C1CCN(CCC2NCCc3c(Br)cccc32)C1,235,75
277,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,NCc1ccc(O)cc1,1.0,Oc1ccc(CNC2CCN(CCC3NCCc4c(Br)cccc43)C2)cc1,236,73
278,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,O=C(CCl)c1ccc(Br)cc1,0.996,O=C1CCN(CCC2c3cccc(Br)c3CCN2C(CCl)c2ccc(Br)cc2)C1,237,74
279,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,CCCNCCc1c[nH]c2ccc(O)cc12,0.9941,CCCN(CCc1c[nH]c2ccc(O)cc12)C1CCN(CCC2NCCc3c(Br)cccc32)C1,238,75
280,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.9837,O=C(O)C(Cc1c[nH]c2ccccc12)NC1CCN(CCC2NCCc3c(Br)cccc32)C1,239,73
281,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,Nc1cccc(N2CCNCC2)c1C(=O)O,0.9625,Nc1cccc(N2CCN(C3CCN(CCC4NCCc5c(Br)cccc54)C3)CC2)c1C(=O)O,240,75
282,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,O=C1CCCNC1,0.9274,O=C1CCN(CCC2c3cccc(Br)c3CCN2C2CCCNC2)C1,241,74
283,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,FC(F)(F)[C@@H]1CCCN1,0.878,FC(F)(F)C1CCCN1C1CCN(CCC2NCCc3c(Br)cccc32)C1,242,75
284,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N[C@H](CNC1CCC1)Cc1ccccc1,0.6908,NC(Cc1ccccc1)CN(C1CCC1)C1CCN(CCC2NCCc3c(Br)cccc32)C1,243,75
285,1,Reductive amination (ketone),O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,Nc1nc(F)nc2[nH]cnc12,0.5788,Fc1nc(NC2CCN(CCC3NCCc4c(Br)cccc43)C2)c2nc[nH]c2n1,244,73
286,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N#Cc1cc(N)cc(Br)c1,0.9881,N#Cc1cc(Br)cc(Nc2cccc3c2CCNC3CCN2CCC(=O)C2)c1,245,113
287,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,NCCc1c[nH]c2ccc(O)cc12,0.9861,O=C1CCN(CCC2NCCc3c(NCCc4c[nH]c5ccc(O)cc45)cccc32)C1,246,113
288,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,NCCc1ccccc1Br,0.9755,NCCc1ccccc1N1CCc2c(Br)cccc2C1CCN1CCC(=O)C1,247,114
289,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,CCCNc1c(N)cccc1Br,0.9714,CCCN(c1cccc2c1CCNC2CCN1CCC(=O)C1)c1c(N)cccc1Br,248,115
290,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,O=Cc1c[nH]c2ccc(Br)cc12,0.9662,O=Cc1c[nH]c2ccc(N3CCc4c(Br)cccc4C3CCN3CCC(=O)C3)cc12,249,114
291,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,Oc1ccc2c(c1)C(c1c[nH]c3ccc(F)cc13)NCC2,0.9484,O=C1CCN(CCC2NCCc3c2cccc3N2CCc3ccc(O)cc3C2c2c[nH]c3ccc(F)cc23)C1,250,115
292,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,CCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.9262,CCCN(c1cccc2c1CCNC2CCN1CCC(=O)C1)C(Cc1c[nH]c2ccccc12)C(=O)O,251,115
293,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N#Cc1cccc(C(CBr)Nc2ccc(Br)cc2O)c1,0.9043,N#Cc1cccc(C(CBr)N(c2ccc(Br)cc2O)c2cccc3c2CCNC3CCN2CCC(=O)C2)c1,252,115
294,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,COc1ccccc1CN,0.8736,COc1ccccc1CNc1cccc2c1CCNC2CCN1CCC(=O)C1,253,113
295,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.8528,O=C1CCN(CCC2NCCc3c(NC(Cc4ccc(O)cc4)C(=O)O)cccc32)C1,254,113
296,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N#Cc1cccc(C(CBr)Nc2ccc(Br)cc2O)c1,0.8355,N#Cc1cccc(C(CBr)Nc2ccc(N3CCc4c(Br)cccc4C3CCN3CCC(=O)C3)cc2O)c1,255,114
297,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,Oc1c(Br)c(C(F)(F)F)nc2ccccc12,0.7908,O=C1CCN(CCC2c3cccc(Br)c3CCN2c2c(C(F)(F)F)nc3ccccc3c2O)C1,256,114
298,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,COc1ccccc1CCNc1cc(F)ccc1C(=O)CCl,0.7479,COc1ccccc1CCN(c1cc(F)ccc1C(=O)CCl)c1cccc2c1CCNC2CCN1CCC(=O)C1,257,115
299,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.7275,O=C1CCN(CCC2NCCc3c2cccc3N2Cc3ccccc3CC2C(=O)O)C1,258,115
300,1,Buchwald-Hartwig amination,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,O=C1CCN(CCC2NCCc3c(Br)cccc32)C1,1,N[C@H](CNC1CCC1)Cc1ccccc1,0.5181,NC(Cc1ccccc1)CN(c1cccc2c1CCNC2CCN1CCC(=O)C1)C1CCC1,259,115
303,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,3,NCCc1c[nH]c2ccc(O)cc12,0.9878,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)NCCc1c[nH]c2ccc(O)cc12,260,125
304,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,CCCNc1c(N)cccc1Br,0.9876,CCCN(C(=O)NC(CC)CN1CCN(c2ccccc2CCN)CC1)c1c(N)cccc1Br,261,127
305,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,N#Cc1cc(N)cc(Br)c1,0.9844,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)Nc1cc(Br)cc(C#N)c1,262,125
306,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,NCc1c[nH]c2ccccc12,0.9744,CCC(N)CN1CCN(c2ccccc2CCNC(=O)NCc2c[nH]c3ccccc23)CC1,263,125
307,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,C=CCNc1ccc(Br)cc1O,0.9616,C=CCN(C(=O)NCCc1ccccc1N1CCN(CC(N)CC)CC1)c1ccc(Br)cc1O,264,127
308,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,CCCNc1c(N)cccc1Br,0.9338,CCCNc1c(Br)cccc1NC(=O)NCCc1ccccc1N1CCN(CC(N)CC)CC1,265,125
309,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,Oc1ccc2c(c1)C(c1c[nH]c3ccc(F)cc13)NCC2,0.8921,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)N1CCc2ccc(O)cc2C1c1c[nH]c2ccc(F)cc12,266,127
310,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,CCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.8153,CCCN(C(=O)NC(CC)CN1CCN(c2ccccc2CCN)CC1)C(Cc1c[nH]c2ccccc12)C(=O)O,267,127
311,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,N#Cc1cccc(C(CBr)Nc2ccc(Br)cc2O)c1,0.7849,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)N(c1ccc(Br)cc1O)C(CBr)c1cccc(C#N)c1,268,127
312,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,Fc1ccc2[nH]cc(C3NCCc4c(Br)cccc43)c2c1,0.7716,CCC(N)CN1CCN(c2ccccc2CCNC(=O)N2CCc3c(Br)cccc3C2c2c[nH]c3ccc(F)cc23)CC1,269,127
313,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,COc1ccccc1CCNc1cc(F)ccc1C(=O)CCl,0.6139,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)N(CCc1ccccc1OC)c1cc(F)ccc1C(=O)CCl,270,127
314,1,Urea formation (amine + amine),CCC(N)CN1CCN(c2ccccc2CCN)CC1,CC[C@H](N)CN1CCN(c2ccccc2CCN)CC1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.5,CCC(CN1CCN(c2ccccc2CCN)CC1)NC(=O)N1Cc2ccccc2CC1C(=O)O,271,127
317,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,3,NCc1c[nH]c2ccccc12,0.9697,NCCCN(CCc1ccc(O)cc1)CC1(NC(=O)NCc2c[nH]c3ccccc23)CCC1,272,125
318,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,N#Cc1cc(N)cc(Br)c1,0.9524,N#Cc1cc(Br)cc(NC(=O)NC2(CN(CCCN)CCc3ccc(O)cc3)CCC2)c1,273,125
319,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,CCCNc1c(N)cccc1Br,0.935,CCCN(C(=O)NC1(CN(CCCN)CCc2ccc(O)cc2)CCC1)c1c(N)cccc1Br,274,127
320,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,Nc1cccc2cc[nH]c12,0.8234,NC1(CN(CCCNC(=O)Nc2cccc3cc[nH]c23)CCc2ccc(O)cc2)CCC1,275,125
321,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,Fc1ccc2[nH]cc(C3NCCc4c(Br)cccc43)c2c1,0.7227,NCCCN(CCc1ccc(O)cc1)CC1(NC(=O)N2CCc3c(Br)cccc3C2c2c[nH]c3ccc(F)cc23)CCC1,276,127
322,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,C=CCNc1ccc(Br)cc1O,0.685,C=CCN(C(=O)NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1)c1ccc(Br)cc1O,277,127
323,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.6823,NC1(CN(CCCNC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)CCc2ccc(O)cc2)CCC1,278,125
324,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,Nc1nc(F)nc2[nH]cnc12,0.5406,NCCCN(CCc1ccc(O)cc1)CC1(NC(=O)Nc2nc(F)nc3[nH]cnc23)CCC1,279,125
325,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,N#Cc1cccc(C(CBr)Nc2ccc(Br)cc2O)c1,0.5129,N#Cc1cccc(C(CBr)N(C(=O)NC2(CN(CCCN)CCc3ccc(O)cc3)CCC2)c2ccc(Br)cc2O)c1,280,127
326,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,Oc1ccc2[nH]cc(CCNCc3ccc(F)cc3)c2c1,0.5095,NCCCN(CCc1ccc(O)cc1)CC1(NC(=O)N(CCc2c[nH]c3ccc(O)cc23)Cc2ccc(F)cc2)CCC1,281,127
327,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,COc1ccccc1CCNc1cc(F)ccc1C(=O)CCl,0.5076,COc1ccccc1CCN(C(=O)NC1(CN(CCCN)CCc2ccc(O)cc2)CCC1)c1cc(F)ccc1C(=O)CCl,282,127
328,1,Urea formation (amine + amine),NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,NCCCN(CCc1ccc(O)cc1)CC1(N)CCC1,1,FC(F)(F)[C@@H]1CCCN1,0.5074,NCCCN(CCc1ccc(O)cc1)CC1(NC(=O)N2CCCC2C(F)(F)F)CCC1,283,127
331,1,Urea formation (amine + amine),NCCN1CCCC(NCCc2ccc(O)cc2)C1,NCCN1CCCC(NCCc2ccc(O)cc2)C1,3,CCCNc1c(N)cccc1Br,0.9602,CCCN(C(=O)NCCN1CCCC(NCCc2ccc(O)cc2)C1)c1c(N)cccc1Br,284,127
332,1,Urea formation (amine + amine),NCCN1CCCC(NCCc2ccc(O)cc2)C1,NCCN1CCCC(NCCc2ccc(O)cc2)C1,1,N#Cc1cc(N)cc(Br)c1,0.9497,N#Cc1cc(Br)cc(NC(=O)NCCN2CCCC(NCCc3ccc(O)cc3)C2)c1,285,125
333,1,Urea formation (amine + amine),NCCN1CCCC(NCCc2ccc(O)cc2)C1,NCCN1CCCC(NCCc2ccc(O)cc2)C1,1,NCCc1c[nH]c2ccccc12,0.948,NCCN1CCCC(N(CCc2ccc(O)cc2)C(=O)NCCc2c[nH]c3ccccc23)C1,286,126
