assigned_hub,cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
Oc1ccc(CCN(CCNCc2c[nH]c3cc(Br)ccc23)CC2CCN2)cc1,619,0,Functional-group interconversion (Br -> Cl),Oc1ccc(CCN(CCNCc2c[nH]c3cc(Br)ccc23)CC2CCN2)cc1,4,,1.0,Oc1ccc(CCN(CCNCc2c[nH]c3cc(Cl)ccc23)CC2CCN2)cc1,164,165
COc1cccc2c1CCNC2CN1CC(NC2CCC2)C1,623,1,Reductive amination (aldehyde),COc1cccc2c1CCNC2CN1CC(NC2CCC2)C1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1cccc2c1CCNC2CN1CC(N(Cc2c[nH]c3ccc(F)cc23)C2CCC2)C1,165,70
C=CCN(CCNc1ccccc1S)CC1CCCN1,627,1,Reductive amination (aldehyde),C=CCN(CCNc1ccccc1S)C[C@H]1CCCN1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,C=CCN(CCN(Cc1c[nH]c2ccc(F)cc12)c1ccccc1S)CC1CCCN1,166,70
O=Cc1c[nH]c2ccc(N3CCN(CC4CCCN4)CC3)cc12,630,1,Direct acid -> amine (reductive),O=Cc1c[nH]c2ccc(N3CCN(C[C@H]4CCCN4)CC3)cc12,3,O=C(O)c1ccc(F)cc1,1.0,O=Cc1c[nH]c2ccc(N3CCN(CC4CCCN4Cc4ccc(F)cc4)CC3)cc12,167,139
Oc1cc(Br)ccc1NCCN1CCC1CNCCc1c[nH]c2ccccc12,634,1,Direct acid -> amine (reductive),Oc1cc(Br)ccc1NCCN1CCC1CNCCc1c[nH]c2ccccc12,4,NCCC(=O)O,1.0,NCCCN(CCN1CCC1CNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,168,139
Fc1ccc(CN(CCc2c[nH]c3ccccc23)C2CCCNC2)cc1,637,1,Reductive amination (aldehyde),Fc1ccc(CN(CCc2c[nH]c3ccccc23)C2CCCNC2)cc1,3,CCC=O,1.0,CCCN1CCCC(N(CCc2c[nH]c3ccccc23)Cc2ccc(F)cc2)C1,169,70
Brc1cccc(CN2CCC2CN(CCc2c[nH]c3ccccc23)C2CCC2)c1,641,0,Functional-group interconversion (Br -> Cl),Brc1cccc(CN2CCC2CN(CCc2c[nH]c3ccccc23)C2CCC2)c1,4,,1.0,Clc1cccc(CN2CCC2CN(CCc2c[nH]c3ccccc23)C2CCC2)c1,170,165
NCCc1ccccc1N(c1ccc(Br)cc1O)C1CCN(CC2CCN2)C1,645,0,Functional-group interconversion (Br -> I),NCCc1ccccc1N(c1ccc(Br)cc1O)C1CCN(CC2CCN2)C1,4,,1.0,NCCc1ccccc1N(c1ccc(I)cc1O)C1CCN(CC2CCN2)C1,171,166
COc1ccccc1CCN(CCN(C)Cc1c[nH]c2ccc(Br)cc12)CC1CCN1,649,0,Functional-group interconversion (Br -> I),COc1ccccc1CCN(CCN(C)Cc1c[nH]c2ccc(Br)cc12)CC1CCN1,4,,1.0,COc1ccccc1CCN(CCN(C)Cc1c[nH]c2ccc(I)cc12)CC1CCN1,172,166
Oc1c(Br)cccc1N(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)C1CNC1,653,1,Reductive amination (aldehyde),Oc1c(Br)cccc1N(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)C1CNC1,4,CCC=O,1.0,CCCN1CC(N(CC2CCN2Cc2c[nH]c3cc(Br)ccc23)c2cccc(Br)c2O)C1,173,70
Brc1ccc2c(CN(CCc3ccccc3Br)C3CCN(CC4CCN4)C3)c[nH]c2c1,657,0,Functional-group interconversion (Br -> Oh),Brc1ccc2c(CN(CCc3ccccc3Br)C3CCN(CC4CCN4)C3)c[nH]c2c1,4,,1.0,Oc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)C1CCN(CC2CCN2)C1,174,162
O=CCCN(CCc1c[nH]c2ccccc12)CC1CCCN1,660,1,Direct acid -> amine (reductive),O=CCCN(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1,3,O=C(O)c1ccc(F)cc1,1.0,O=CCCN(CCc1c[nH]c2ccccc12)CC1CCCN1Cc1ccc(F)cc1,175,139
Brc1ccc2c(C3c4cccc(Br)c4CCN3C3CCN(C4CNC4)CC3)c[nH]c2c1,664,0,Functional-group interconversion (Br -> Cl),Brc1ccc2c(C3c4cccc(Br)c4CCN3C3CCN(C4CNC4)CC3)c[nH]c2c1,4,,1.0,Clc1ccc2c(C3c4cccc(Br)c4CCN3C3CCN(C4CNC4)CC3)c[nH]c2c1,176,165
COc1cccc2c1CCNC2CCN(C)CCNc1cc(F)ccc1O,668,1,Direct acid -> amine (reductive),COc1cccc2c1CCNC2CCN(C)CCNc1cc(F)ccc1O,4,NCC(=O)O,1.0,COc1cccc2c1CCNC2CCN(C)CCN(CCN)c1cc(F)ccc1O,177,139
Oc1c(Br)cccc1N(CCNC1CC1)Cc1c[nH]c2ccccc12,672,1,Direct acid -> amine (reductive),Oc1c(Br)cccc1N(CCNC1CC1)Cc1c[nH]c2ccccc12,4,NCCC(=O)O,1.0,NCCCN(CCN(Cc1c[nH]c2ccccc12)c1cccc(Br)c1O)C1CC1,178,139
CCCNCCCN1CCN(c2ccc(N)c(O)c2)CC1,676,1,Reductive amination (aldehyde),CCCNCCCN1CCN(c2ccc(N)c(O)c2)CC1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CCCN(CCCN1CCN(c2ccc(N)c(O)c2)CC1)Cc1c[nH]c2cc(Br)ccc12,179,70
CCCNC(C)CN1CCc2c(OC)cccc2C1c1c[nH]c2ccc(Br)cc12,680,1,Reductive amination (aldehyde),CCCN[C@H](C)CN1CCc2c(OC)cccc2C1c1c[nH]c2ccc(Br)cc12,4,CCC=O,1.0,CCCN(CCC)C(C)CN1CCc2c(OC)cccc2C1c1c[nH]c2ccc(Br)cc12,180,70
Oc1ccccc1N(CCNC1CC1)C1CCCNC1,684,1,Reductive amination (aldehyde),Oc1ccccc1N(CCNC1CC1)C1CCCNC1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,Oc1ccccc1N(CCN(Cc1c[nH]c2ccc(Br)cc12)C1CC1)C1CCCNC1,181,70
NCCN1CCCC(N(CC2CCN2)c2ccc(Br)cc2)C1,688,1,Reductive amination (aldehyde),NCCN1CCCC(N(CC2CCN2)c2ccc(Br)cc2)C1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,NCCN1CCCC(N(CC2CCN2Cc2c[nH]c3ccc(Br)cc23)c2ccc(Br)cc2)C1,182,70
CCCNCCN(C1CC1)C(CCl)c1ccc(F)cc1,692,1,Reductive amination (aldehyde),CCCNCCN(C1CC1)C(CCl)c1ccc(F)cc1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,CCCN(CCN(C1CC1)C(CCl)c1ccc(F)cc1)Cc1c[nH]c2ccc(Br)cc12,183,70
CCCN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(N2CCNCC2)cc1O,696,1,Direct acid -> amine (reductive),CCCN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(N2CCNCC2)cc1O,4,O=C(O)C1CCN1,1.0,CCCN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(N2CCN(CC3CCN3)CC2)cc1O,184,139
COc1cccc2c1CCN(C1CCC1)C2CN1CCC1C(=O)O,700,1,Direct acid -> amine (reductive),COc1cccc2c1CCN(C1CCC1)C2CN1CCC1C(=O)O,4,Nc1cc(F)ccc1O,1.0,COc1cccc2c1CCN(C1CCC1)C2CN1CCC1CNc1cc(F)ccc1O,185,136
CNCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3ccc(Br)cc23)CC1,704,0,Functional-group interconversion (Br -> I),CNCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3ccc(Br)cc23)CC1,4,,1.0,CNCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3ccc(I)cc23)CC1,186,166
Oc1ccc(CCNCC2(NC3CNC3)CCC2)cc1,707,1,Reductive amination (ketone),NC1(CN(CCc2ccc(O)cc2)Cc2c[nH]c3ccc(Br)cc23)CCC1,3,O=C1CNC1,1.0,Oc1ccc(CCN(Cc2c[nH]c3ccc(Br)cc23)CC2(NC3CNC3)CCC2)cc1,187,72
COc1ccccc1CCN(CCCN)CCNc1cccc2cc[nH]c12,711,1,Reductive amination (ketone),COc1ccccc1CCN(CCCN)CCNc1cccc2cc[nH]c12,4,O=C1CCC1,1.0,COc1ccccc1CCN(CCCN)CCN(c1cccc2cc[nH]c12)C1CCC1,188,74
Fc1ccc(C(CCl)N2CCC2CNCCc2c[nH]c3ccccc23)cc1,714,1,Direct acid -> amine (reductive),Fc1ccc(C(CCl)N2CCC2CNCCc2c[nH]c3ccccc23)cc1,3,O=C(O)C1CCN1,1.0,Fc1ccc(C(CCl)N2CCC2CN(CCc2c[nH]c3ccccc23)CC2CCN2)cc1,189,139
Oc1ccccc1N(C1CCCNC1)C1CCNC1,717,1,Reductive amination (aldehyde),Oc1ccccc1N(C1CCCNC1)C1CCNC1,3,O=Cc1c[nH]c2ccc(Br)cc12,1.0,Oc1ccccc1N(C1CCNC1)C1CCCN(Cc2c[nH]c3ccc(Br)cc23)C1,190,70
Fc1ccc(CNCCCN2CCCC2CNc2cccc3cc[nH]c23)cc1,721,1,Reductive amination (aldehyde),Fc1ccc(CNCCCN2CCC[C@H]2CNc2cccc3cc[nH]c23)cc1,4,CCC=O,1.0,CCCN(CC1CCCN1CCCNCc1ccc(F)cc1)c1cccc2cc[nH]c12,191,70
NCCCN(CCNCC1CCN1)c1cccc2cc[nH]c12,725,1,Direct acid -> amine (reductive),NCCCN(CCNCC1CCN1)c1cccc2cc[nH]c12,4,O=C(O)c1ccc(F)cc1,1.0,NCCCN(CCN(Cc1ccc(F)cc1)CC1CCN1)c1cccc2cc[nH]c12,192,139
Oc1ccc2c(c1)C(c1cccc(Br)c1)N(CC1CCN1C1CNC1)CC2,729,0,Functional-group interconversion (Br -> I),Oc1ccc2c(c1)C(c1cccc(Br)c1)N(CC1CCN1C1CNC1)CC2,4,,1.0,Oc1ccc2c(c1)C(c1cccc(I)c1)N(CC1CCN1C1CNC1)CC2,193,166
Brc1ccccc1CCN(CCNc1cccc2cc[nH]c12)C1CCC1,733,1,Reductive amination (ketone),Brc1ccccc1CCN(CCNc1cccc2cc[nH]c12)C1CCC1,4,O=C1CCNC1,1.0,Brc1ccccc1CCN(CCN(c1cccc2cc[nH]c12)C1CCNC1)C1CCC1,194,74
COc1ccccc1CCN(CCCN)CCCNCc1c[nH]c2cc(Br)ccc12,737,0,Functional-group interconversion (Br -> Cl),COc1ccccc1CCN(CCCN)CCCNCc1c[nH]c2cc(Br)ccc12,4,,1.0,COc1ccccc1CCN(CCCN)CCCNCc1c[nH]c2cc(Cl)ccc12,195,165
c1ccc(CCNC2CN(CC3CCCN3)C2)cc1,740,1,Pictet-Spengler cyclisation,c1ccc(CCNC2CN(C[C@@H]3CCCN3)C2)cc1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,Fc1ccc2[nH]cc(C3c4ccccc4CCN3C3CN(CC4CCCN4)C3)c2c1,196,144
c1ccc2c(CCNCC3CN(C4CCC4)C3)c[nH]c2c1,743,1,Reductive amination (ketone),c1ccc2c(CCNCC3CN(C4CCC4)C3)c[nH]c2c1,3,O=C(CCl)c1ccc(F)cc1,1.0,Fc1ccc(C(CCl)N(CCc2c[nH]c3ccccc23)CC2CN(C3CCC3)C2)cc1,197,74
Fc1ccc(C(CCl)N(c2ccc3[nH]cc(CNC4CC4)c3c2)C2CC2)cc1,747,1,Reductive amination (aldehyde),Fc1ccc(C(CCl)N(c2ccc3[nH]cc(CNC4CC4)c3c2)C2CC2)cc1,4,CCC=O,1.0,CCCN(Cc1c[nH]c2ccc(N(C3CC3)C(CCl)c3ccc(F)cc3)cc12)C1CC1,198,70
Ic1ccc(N(CC2CCCN2)C2CCNC2)cc1,751,1,Reductive amination (aldehyde),Ic1ccc(N(C[C@@H]2CCCN2)C2CCNC2)cc1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,Brc1ccc2c(CN3CCC(N(CC4CCCN4)c4ccc(I)cc4)C3)c[nH]c2c1,199,70
NC1(CN(CCc2ccccc2O)C2CNC2)CCC1,755,1,Reductive amination (aldehyde),NC1(CN(CCc2ccccc2O)C2CNC2)CCC1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,Oc1ccccc1CCN(CC1(NCc2c[nH]c3cc(Br)ccc23)CCC1)C1CNC1,200,68
NCCN(c1cccc2c1CCNC2c1c[nH]c2cc(Br)ccc12)C1CC1,759,1,Direct acid -> amine (reductive),NCCN(c1cccc2c1CCNC2c1c[nH]c2cc(Br)ccc12)C1CC1,4,NCC(=O)O,1.0,NCCN1CCc2c(cccc2N(CCN)C2CC2)C1c1c[nH]c2cc(Br)ccc12,201,139
NCCCN1CCCC1CN(c1ccc(Br)cc1)C1CNC1,763,1,Reductive amination (aldehyde),NCCCN1CCC[C@@H]1CN(c1ccc(Br)cc1)C1CNC1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,NCCCN1CCCC1CN(c1ccc(Br)cc1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,202,70
CC(CN(CCc1ccc(O)cc1)Cc1c[nH]c2cc(Br)ccc12)NCCC=O,767,1,Direct acid -> amine (reductive),C[C@H](CN(CCc1ccc(O)cc1)Cc1c[nH]c2cc(Br)ccc12)NCCC=O,4,NCCC(=O)O,1.0,CC(CN(CCc1ccc(O)cc1)Cc1c[nH]c2cc(Br)ccc12)N(CCC=O)CCCN,203,139
COc1ccccc1CCNCCN(C)CCCN,770,1,Reductive amination (aldehyde),COc1ccccc1CCNCCN(C)CCCN,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1ccccc1CCNCCN(C)CCCNCc1c[nH]c2ccc(F)cc12,204,68
CCCN(CCCNC1CC1)CCc1c[nH]c2ccc(O)cc12,774,1,Reductive amination (aldehyde),CCCN(CCCNC1CC1)CCc1c[nH]c2ccc(O)cc12,4,O=Cc1cccc(Br)c1,1.0,CCCN(CCCN(Cc1cccc(Br)c1)C1CC1)CCc1c[nH]c2ccc(O)cc12,205,70
CN(CCN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1S)C1CCNCC1,778,0,Functional-group interconversion (Br -> I),CN(CCN(Cc1c[nH]c2cc(Br)ccc12)c1ccccc1S)C1CCNCC1,4,,1.0,CN(CCN(Cc1c[nH]c2cc(I)ccc12)c1ccccc1S)C1CCNCC1,206,166
Oc1cc(Br)ccc1NC1CCCN(CCC2NCCc3ccccc32)C1,782,1,Direct acid -> amine (reductive),Oc1cc(Br)ccc1NC1CCCN(CCC2NCCc3ccccc32)C1,4,C[C@H](N)C(=O)O,1.0,CC(N)CN(c1ccc(Br)cc1O)C1CCCN(CCC2NCCc3ccccc32)C1,207,139
CCCN1CCCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1cc(Br)cc(C#N)c1,786,0,Functional-group interconversion (Br -> I),CCCN1CCC[C@@H]1CN(Cc1c[nH]c2cc(Br)ccc12)c1cc(Br)cc(C#N)c1,4,,1.0,CCCN1CCCC1CN(Cc1c[nH]c2cc(Br)ccc12)c1cc(I)cc(C#N)c1,208,166
CN(CCN1CCCCC1)c1ccc(NCC2CCN2)c(O)c1,790,1,Reductive amination (aldehyde),CN(CCN1CCCCC1)c1ccc(NCC2CCN2)c(O)c1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CN(CCN1CCCCC1)c1ccc(N(Cc2c[nH]c3cc(Br)ccc23)CC2CCN2)c(O)c1,209,70
CN(CCN(Cc1c[nH]c2ccc(Br)cc12)c1cc(Br)ccc1O)C1CCCNC1,794,1,Reductive amination (aldehyde),CN(CCN(Cc1c[nH]c2ccc(Br)cc12)c1cc(Br)ccc1O)C1CCCNC1,4,CCC=O,1.0,CCCN1CCCC(N(C)CCN(Cc2c[nH]c3ccc(Br)cc23)c2cc(Br)ccc2O)C1,210,70
CCCN1CC(N(c2ccc3[nH]cc(C=O)c3c2)C2CC2)C1,798,1,Pictet-Spengler cyclisation,CCCN1CC(N(c2ccc3[nH]cc(C=O)c3c2)C2CC2)C1,4,NCCc1ccccc1,1.0,CCCN1CC(N(c2ccc3[nH]cc(C4NCCc5ccccc54)c3c2)C2CC2)C1,211,145
CNCCN1CCc2c(Br)cccc2C1CCNC1CC1,802,1,Reductive amination (aldehyde),CNCCN1CCc2c(Br)cccc2C1CCNC1CC1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CNCCN1CCc2c(Br)cccc2C1CCN(Cc1c[nH]c2cc(Br)ccc12)C1CC1,212,70
NCCCN(CCc1ccccc1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,806,0,Functional-group interconversion (Br -> Cl),NCCCN(CCc1ccccc1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,4,,1.0,NCCCN(CCc1ccccc1)C1CN(Cc2c[nH]c3cc(Cl)ccc23)C1,213,165
CCCN1CCCC1CN(Cc1c[nH]c2cc(Br)ccc12)C(C)c1ccccc1,810,0,Functional-group interconversion (Br -> I),CCCN1CCC[C@H]1CN(Cc1c[nH]c2cc(Br)ccc12)[C@@H](C)c1ccccc1,4,,1.0,CCCN1CCCC1CN(Cc1c[nH]c2cc(I)ccc12)C(C)c1ccccc1,214,166
C=CCN1CCN(c2ccc(C(CCl)NC3CC3)cc2)CC1,814,1,Reductive amination (aldehyde),C=CCN1CCN(c2ccc(C(CCl)NC3CC3)cc2)CC1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,C=CCN1CCN(c2ccc(C(CCl)N(Cc3c[nH]c4ccc(Br)cc34)C3CC3)cc2)CC1,215,70
Oc1ccc2[nH]cc(CCNCC3c4cccc(Br)c4CCN3C3CNC3)c2c1,818,0,Functional-group interconversion (Br -> Cl),Oc1ccc2[nH]cc(CCNCC3c4cccc(Br)c4CCN3C3CNC3)c2c1,4,,1.0,Oc1ccc2[nH]cc(CCNCC3c4cccc(Cl)c4CCN3C3CNC3)c2c1,216,165
Oc1ccc(Br)cc1NCC1c2ccccc2CCN1CC1CCCN1,822,1,Pictet-Spengler cyclisation,Oc1ccc(Br)cc1NCC1c2ccccc2CCN1C[C@@H]1CCCN1,4,CCC=O,1.0,CCC1c2cccc3c2C(CN1c1cc(Br)ccc1O)N(CC1CCCN1)CC3,217,144
Brc1ccc2c(CN3CC(N4CCCC4CNCCc4ccccc4Br)C3)c[nH]c2c1,826,0,Functional-group interconversion (Br -> Oh),Brc1ccc2c(CN3CC(N4CCC[C@H]4CNCCc4ccccc4Br)C3)c[nH]c2c1,4,,1.0,Oc1ccccc1CCNCC1CCCN1C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,218,162
Oc1cc(Br)ccc1N(CC1CCN1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,830,1,Direct acid -> amine (reductive),Oc1cc(Br)ccc1N(CC1CCN1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,4,O=C(O)C1CCN1,1.0,Oc1cc(Br)ccc1N(CC1CCN1CC1CCN1)C1CN(Cc2c[nH]c3cc(Br)ccc23)C1,219,139
C=CCN(CCCNC1CC1)CCc1ccccc1Br,834,1,Reductive amination (aldehyde),C=CCN(CCCNC1CC1)CCc1ccccc1Br,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,C=CCN(CCCN(Cc1c[nH]c2ccc(Br)cc12)C1CC1)CCc1ccccc1Br,220,70
Oc1ccc(CCNCC2CCN2C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)cc1,838,0,Functional-group interconversion (Br -> Cl),Oc1ccc(CCNCC2CCN2C2CN(Cc3c[nH]c4cc(Br)ccc34)C2)cc1,4,,1.0,Oc1ccc(CCNCC2CCN2C2CN(Cc3c[nH]c4cc(Cl)ccc34)C2)cc1,221,165
COc1ccccc1CCNCCN(Cc1c[nH]c2ccc(Br)cc12)C1CNC1,842,1,aza-Michael addition (enone),COc1ccccc1CCNCCN(Cc1c[nH]c2ccc(Br)cc12)C1CNC1,4,C=CC=O,1.0,COc1ccccc1CCNCCN(Cc1c[nH]c2ccc(Br)cc12)C1CN(CCC=O)C1,222,58
NCCN(CCc1ccc(O)cc1)Cc1c[nH]c2cc(Br)ccc12,845,1,Direct acid -> amine (reductive),NCCN(CCc1ccc(O)cc1)Cc1c[nH]c2cc(Br)ccc12,3,O=C(O)C1CCN1,1.0,Oc1ccc(CCN(CCNCC2CCN2)Cc2c[nH]c3cc(Br)ccc23)cc1,223,137
Fc1ccc2[nH]cc(C3c4cccc(Br)c4CCN3C3CCN(C4CNC4)C3)c2c1,849,0,Functional-group interconversion (Br -> Cl),Fc1ccc2[nH]cc(C3c4cccc(Br)c4CCN3C3CCN(C4CNC4)C3)c2c1,4,,1.0,Fc1ccc2[nH]cc(C3c4cccc(Cl)c4CCN3C3CCN(C4CNC4)C3)c2c1,224,165
O=CCCN1CCCC1CN(c1ccccc1O)C1CNC1,853,1,Reductive amination (aldehyde),O=CCCN1CCC[C@H]1CN(c1ccccc1O)C1CNC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,O=CCCN1CCCC1CN(c1ccccc1O)C1CN(Cc2c[nH]c3ccc(F)cc23)C1,225,70
Oc1ccc2c(c1)C(CN(c1cccc3cc[nH]c13)C1CCNC1)NCC2,857,1,Reductive amination (aldehyde),Oc1ccc2c(c1)C(CN(c1cccc3cc[nH]c13)C1CCNC1)NCC2,4,CCC=O,1.0,CCCN1CCC(N(CC2NCCc3ccc(O)cc32)c2cccc3cc[nH]c23)C1,226,70
CN(CC=O)CCN(c1ccc(Br)cc1)C1CNC1,861,1,Pictet-Spengler cyclisation,CN(CC=O)CCN(c1ccc(Br)cc1)C1CNC1,4,COc1ccccc1CCN,1.0,COc1cccc2c1CCNC2CN(C)CCN(c1ccc(Br)cc1)C1CNC1,227,145
O=Cc1c[nH]c2ccc(N3CCN(CCNCc4cccc(Br)c4)CC3)cc12,864,1,Reductive amination (ketone),O=Cc1c[nH]c2ccc(N3CCN(CCNCc4cccc(Br)c4)CC3)cc12,3,O=C1CNC1,1.0,O=Cc1c[nH]c2ccc(N3CCN(CCN(Cc4cccc(Br)c4)C4CNC4)CC3)cc12,228,74
Fc1cccc(COCC2CCCN2Cc2c[nH]c3cc(Br)ccc23)c1,867,1,Buchwald-Hartwig amination,Fc1cccc(COC[C@@H]2CCCN2Cc2c[nH]c3cc(Br)ccc23)c1,3,NCCN1CCNCC1,1.0,NCCN1CCN(c2ccc3c(CN4CCCC4COCc4cccc(F)c4)c[nH]c3c2)CC1,229,115
C=CCN1CCC1CN(c1ccc(Br)cc1)C1CCNC1,871,1,Reductive amination (aldehyde),C=CCN1CCC1CN(c1ccc(Br)cc1)C1CCNC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,C=CCN1CCC1CN(c1ccc(Br)cc1)C1CCN(Cc2c[nH]c3ccc(F)cc23)C1,230,70
Oc1ccc2[nH]cc(CCNCCCN(CC3CCN3)c3cccnc3F)c2c1,875,1,Reductive amination (aldehyde),Oc1ccc2[nH]cc(CCNCCCN(CC3CCN3)c3cccnc3F)c2c1,4,CCC=O,1.0,CCCN1CCC1CN(CCCNCCc1c[nH]c2ccc(O)cc12)c1cccnc1F,231,70
CCC(N)CN(CCNC1CCC1)CCc1c[nH]c2ccccc12,879,1,SNAr (halo-heteroarene + amine),CC[C@H](N)CN(CCNC1CCC1)CCc1c[nH]c2ccccc12,4,Fc1cc(Br)ccn1,1.0,CCC(N)CN(CCc1c[nH]c2ccccc12)CCN(c1cc(Br)ccn1)C1CCC1,232,32
NCCN1CCc2ccc(O)cc2C1CNC12CC(C1)C2,883,1,Reductive amination (aldehyde),NCCN1CCc2ccc(O)cc2C1CNC12CC(C1)C2,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,NCCN1CCc2ccc(O)cc2C1CN(Cc1c[nH]c2ccc(F)cc12)C12CC(C1)C2,233,70
CCC(N)CN(c1ccccc1S)C1CCCN(CCBr)C1,887,1,Reductive amination (aldehyde),CC[C@H](N)CN(c1ccccc1S)C1CCCN(CCBr)C1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CCC(CN(c1ccccc1S)C1CCCN(CCBr)C1)NCc1c[nH]c2cc(Br)ccc12,234,68
NCCCN(CCCNc1ccccc1O)C1CCC1,891,1,Reductive amination (aldehyde),NCCCN(CCCNc1ccccc1O)C1CCC1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,NCCCN(CCCN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O)C1CCC1,235,70
NC(Cc1ccc(O)cc1)CN(C1CC1)C1CNC1,894,1,Pictet-Spengler cyclisation,N[C@H](Cc1ccc(O)cc1)CN(C1CC1)C1CNC1,3,O=Cc1c[nH]c2ccc(Br)cc12,1.0,Oc1ccc2c(c1)C(c1c[nH]c3ccc(Br)cc13)NC(CN(C1CC1)C1CNC1)C2,236,144
O=C(O)C1CCN1CCC1c2cc(O)ccc2CCN1Cc1c[nH]c2ccc(Br)cc12,898,1,Direct acid -> amine (reductive),O=C(O)C1CCN1CCC1c2cc(O)ccc2CCN1Cc1c[nH]c2ccc(Br)cc12,4,NC1CC1,1.0,Oc1ccc2c(c1)C(CCN1CCC1CNC1CC1)N(Cc1c[nH]c3ccc(Br)cc13)CC2,237,136
CN(CCNC1CC1)c1ccc2[nH]cc(CNCCc3ccccc3Br)c2c1,902,1,Direct acid -> amine (reductive),CN(CCNC1CC1)c1ccc2[nH]cc(CNCCc3ccccc3Br)c2c1,4,NCCC(=O)O,1.0,CN(CCN(CCCN)C1CC1)c1ccc2[nH]cc(CNCCc3ccccc3Br)c2c1,238,139
Brc1ccc2[nH]cc(C3NC(CN4CCCCC4)Cc4ccccc43)c2c1,905,1,Direct acid -> amine (reductive),Brc1ccc2[nH]cc(C3N[C@@H](CN4CCCCC4)Cc4ccccc43)c2c1,3,CNCC(=O)O,1.0,CNCCN1C(CN2CCCCC2)Cc2ccccc2C1c1c[nH]c2ccc(Br)cc12,239,139
Oc1ccc2c(c1)C(c1cccc(Br)c1)N(CCNCC1CCN1)CC2,909,0,Functional-group interconversion (Br -> Cl),Oc1ccc2c(c1)C(c1cccc(Br)c1)N(CCNCC1CCN1)CC2,4,,1.0,Oc1ccc2c(c1)C(c1cccc(Cl)c1)N(CCNCC1CCN1)CC2,240,165
NCCCN(CC1NCCc2c(Br)cccc21)C1CCC1,913,1,Reductive amination (aldehyde),NCCCN(CC1NCCc2c(Br)cccc21)C1CCC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,NCCCN(CC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(F)cc12)C1CCC1,241,70
CNCCN(CCCN1CCCCC1)c1ccc2c(C=O)c[nH]c2c1,917,1,Reductive amination (aldehyde),CNCCN(CCCN1CCCCC1)c1ccc2c(C=O)c[nH]c2c1,4,O=Cc1cccc(Br)c1,1.0,CN(CCN(CCCN1CCCCC1)c1ccc2c(C=O)c[nH]c2c1)Cc1cccc(Br)c1,242,70
Brc1ccc2[nH]cc(CNCCCN3CCN(c4ccccn4)CC3)c2c1,921,1,Direct acid -> amine (reductive),Brc1ccc2[nH]cc(CNCCCN3CCN(c4ccccn4)CC3)c2c1,4,C=CC(=O)O,1.0,C=CCN(CCCN1CCN(c2ccccn2)CC1)Cc1c[nH]c2ccc(Br)cc12,243,139
