recorded_amine,score_amine,counterfactual_amide,score_amide
c1cncc(CNc2cccc(-c3ccc(N(CC4CCN4)CC4CCN4)cc3)c2)c1,6.9569,O=C(C1CCN1)N(CC1CCN1)c1ccc(-c2cccc(NCc3cccnc3)c2)cc1,6.752062
O=C(NC1CC1)c1ccc(CN(C[C@@H]2Cc3ccccc3CN2)c2cc(C(=O)NC3CC3)ccc2O)cc1,7.445273,O=C(NC1CC1)c1ccc(CN(C(=O)[C@@H]2Cc3ccccc3CN2)c2cc(C(=O)NC3CC3)ccc2O)cc1,7.367112
O=C(NC1(CNc2cccc(B(O)O)c2)CCC1)C1CCN1,4.4061,O=C(NC1(C(=O)Nc2cccc(B(O)O)c2)CCC1)C1CCN1,5.430125
O=C(Nc1cccc(B(O)O)c1)C1(NCc2ccc(CO[C@H]3CN4CCC3CC4)cc2)CCC1,6.678076,O=C(NC1(C(=O)Nc2cccc(B(O)O)c2)CCC1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,6.543291
c1cc(NCC2(NC[C@@H]3Cc4ccccc4CN3)CCC2)cc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)c1,7.787716,O=C(Nc1cc(-c2cccc(NCC3(NC[C@@H]4Cc5ccccc5CN4)CCC3)c2)n[nH]1)[C@@H]1Cc2ccccc2CN1,7.815481
O=C(O)C1CCN1Cc1ccc(NCc2ccc(O)c(NC(=O)[C@H]3CCCN3)c2)c(O)c1,5.696708,O=C(O)C1CCN1C(=O)c1ccc(NCc2ccc(O)c(NC(=O)[C@H]3CCCN3)c2)c(O)c1,5.830344
C[C@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(-c4nc5ccccc5o4)cc3o2)c1)C[C@@H]1Cc2ccccc2CN1,7.356485,C[C@H](c1ccccc1)N(Cc1cccc(-c2nc3ccc(-c4nc5ccccc5o4)cc3o2)c1)C(=O)[C@@H]1Cc2ccccc2CN1,7.448171
OB(O)c1ccc(NCc2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)cc1,6.821927,O=C(Nc1ccc(B(O)O)cc1)c1ccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1,6.90925
O=C(C1CNC1)N(c1cnc(N(C[C@@H]2Cc3ccccc3CN2)c2ccnc3ccccc23)nc1)c1ccnc2ccccc12,6.232361,O=C(C1CNC1)N(c1cnc(N(C(=O)[C@@H]2Cc3ccccc3CN2)c2ccnc3ccccc23)nc1)c1ccnc2ccccc12,5.535583
OB(O)c1cccc(NCc2cccc(-c3ccc4oc(C5CNC5)nc4c3)c2)c1,6.147282,O=C(Nc1cccc(B(O)O)c1)c1cccc(-c2ccc3oc(C4CNC4)nc3c2)c1,6.293473
ClCc1ccc(-c2nc3ccc(CNCCc4ccccc4Br)cc3o2)cc1,5.662573,O=C(NCCc1ccccc1Br)c1ccc2nc(-c3ccc(CCl)cc3)oc2c1,5.976029
O=C(N[C@H](CNCc1ccc(O)cc1)Cc1c[nH]c2ccccc12)c1ccc(CCl)cc1,4.983739,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccc(O)cc1)c1ccc(CCl)cc1,5.160868
O=Cc1cnccc1NCC1CN(Cc2cccc(Br)c2)C1,4.359448,O=Cc1cnccc1NC(=O)C1CN(Cc2cccc(Br)c2)C1,4.815547
Fc1nc(Nc2ccc(NCc3cccc(-c4nc5cc(-c6nnn(CC7CC7)n6)ccc5o4)c3)cc2)c2nc[nH]c2n1,7.383821,O=C(Nc1ccc(Nc2nc(F)nc3[nH]cnc23)cc1)c1cccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)c1,7.527165
O=C(Nc1cccc2cc[nH]c12)c1ccccc1NCc1ccc2[nH]c(-c3ccc4nc(C5CNC5)oc4c3)nc2c1,7.404997,O=C(Nc1ccccc1C(=O)Nc1cccc2cc[nH]c12)c1ccc2[nH]c(-c3ccc4nc(C5CNC5)oc4c3)nc2c1,7.523341
O=C(Nc1ccncc1CN(CCc1ccc(O)cc1)C[C@@H]1Cc2ccccc2CN1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.261783,O=C(Nc1ccncc1CN(CCc1ccc(O)cc1)C(=O)[C@@H]1Cc2ccccc2CN1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,7.255045
O=C(Nc1cccc2cc[nH]c12)[C@H]1CCCN1c1cccc(CNCCc2cn(CC3CC3)c3ccccc23)n1,7.33936,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cccc(N2CCC[C@@H]2C(=O)Nc2cccc3cc[nH]c23)n1,7.691547
Nc1c(O)cccc1CNc1ccc(B(O)O)cc1,3.51044,Nc1c(O)cccc1C(=O)Nc1ccc(B(O)O)cc1,3.377864
O=C(O)[C@H]1CCCN1Cc1cccc(-c2ccc(NCc3ccc4oc(C5CNC5)nc4c3)cc2)c1,7.073672,O=C(Nc1ccc(-c2cccc(CN3CCC[C@@H]3C(=O)O)c2)cc1)c1ccc2oc(C3CNC3)nc2c1,6.917028
O=C(Nc1cccc(-c2cncc(-c3nnn(CC4CC4)n3)c2)c1)C1CCN1C[C@@H]1Cc2ccccc2CN1,7.479193,O=C(Nc1cccc(-c2cncc(-c3nnn(CC4CC4)n3)c2)c1)C1CCN1C(=O)[C@@H]1Cc2ccccc2CN1,7.209268
Nc1ccc(N(Cc2cccc(CN3CCC[C@H]3C(=O)O)c2)Cc2c[nH]c3ccccc23)cc1,4.736354,Nc1ccc(N(Cc2c[nH]c3ccccc23)C(=O)[C@@H]2CCCN2Cc2cccc(C(=O)O)c2)cc1,4.803433
O=C(NCCc1c[nH]c2ccccc12)N1CC(CNc2cccc(B(O)O)c2)C1,4.849363,O=C(Nc1cccc(B(O)O)c1)C1CN(C(=O)NCCc2c[nH]c3ccccc23)C1,5.246452
C[C@H](NC(=O)C1CCN(CC2CNC2)CC1)C(=O)Nc1nc(F)nc2[nH]cnc12,6.325443,C[C@H](NC(=O)C1CCN(C(=O)C2CNC2)CC1)C(=O)Nc1nc(F)nc2[nH]cnc12,6.975298
O=C(NCc1cn(CC2CC2)nn1)C1CN(Cc2cccc3oc(C4CNC4)nc23)C1,7.822667,O=C(NCc1cn(CC2CC2)nn1)C1CN(C(=O)c2cccc3oc(C4CNC4)nc23)C1,7.592445
O=Cc1ccc(CN[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2C(=O)O)cc1,4.383049,O=Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2C(=O)O)cc1,4.565125
O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc([C@@H]3CCCN3CC3CNC3)oc2c1,7.001098,O=C(NCCc1c[nH]c2ccccc12)c1ccc2nc([C@@H]3CCCN3C(=O)C3CNC3)oc2c1,7.49972
O=C(Nc1cccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3CC3CNC3)[nH]n2)c1)[C@H]1CCCNC1,7.531142,O=C(Nc1cccc(-c2cc(N(C[C@@H]3Cc4ccccc4CN3)C(=O)C3CNC3)[nH]n2)c1)[C@H]1CCCNC1,7.403275
N#Cc1cccc(-c2cc(NCc3ccc4nc(-c5ccncc5)oc4c3)[nH]n2)c1,6.460782,N#Cc1cccc(-c2cc(NC(=O)c3ccc4nc(-c5ccncc5)oc4c3)[nH]n2)c1,6.777455
NC1(C(=O)Nc2cc(N3CCC[C@@H]3C(=O)NCCc3ccccc3)ccc2NCC2CCN2)CCC1,5.774377,NC1(C(=O)Nc2cc(N3CCC[C@@H]3C(=O)NCCc3ccccc3)ccc2NC(=O)C2CCN2)CCC1,5.768735
c1ccc(NCc2ccc3oc(C4CNC4)nc3c2)nc1,7.372415,O=C(Nc1ccccn1)c1ccc2oc(C3CNC3)nc2c1,7.234082
O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccc(NCc3ccc4oc(C5CNC5)nc4c3)cc2)c1,7.905276,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccc(NC(=O)c3ccc4oc(C5CNC5)nc4c3)cc2)c1,7.772419
N#Cc1ccc(-c2nc3ccc(CNCc4c[nH]c5ccccc45)cc3[nH]2)cn1,6.176168,N#Cc1ccc(-c2nc3ccc(C(=O)NCc4c[nH]c5ccccc45)cc3[nH]2)cn1,6.441031
N#Cc1ccc(CNC23CC(C2)C3)cn1,5.320318,N#Cc1ccc(C(=O)NC23CC(C2)C3)cn1,5.126898
c1cc(NCc2ccc3oc(C4CNC4)nc3c2)c2[nH]ccc2c1,7.131688,O=C(Nc1cccc2cc[nH]c12)c1ccc2oc(C3CNC3)nc2c1,7.182576
O=C(NC1CC1)c1cccc(-c2nc3ccc(CNCc4c[nH]c5ccccc45)cc3o2)c1,7.744906,O=C(NCc1c[nH]c2ccccc12)c1ccc2nc(-c3cccc(C(=O)NC4CC4)c3)oc2c1,7.886089
O=C(O)C1CCN(c2ccc(NCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)cc2)CC1,6.854786,O=C(Nc1ccc(N2CCC(C(=O)O)CC2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,6.961217
C[C@@H](NCc1ccc(-c2nc3ccc(Br)cc3o2)cc1)c1ccccc1,6.012298,C[C@@H](NC(=O)c1ccc(-c2nc3ccc(Br)cc3o2)cc1)c1ccccc1,6.320409
c1nc(-c2ccc(NCC3CN(Cc4ccc5nc(C6CNC6)oc5c4)C3)cc2)c[nH]1,7.469966,O=C(c1ccc2nc(C3CNC3)oc2c1)N(CC1CNC1)c1ccc(-c2c[nH]cn2)cc1,6.633849
Fc1ncc(-c2cccc(NCc3ccc4nc(-c5ccc(CNC67CC(C6)C7)cc5)oc4c3)c2)cn1,7.951286,O=C(NC12CC(C1)C2)c1ccc(-c2nc3ccc(CNc4cccc(-c5cnc(F)nc5)c4)cc3o2)cc1,8.003547
c1ccc(NCc2ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)oc3c2)c(CNC23CC(C2)C3)c1,7.965838,O=C(Nc1ccccc1CNC12CC(C1)C2)c1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,7.807378
N[C@@H](CN1CC(CN2CC(C(=O)O)C2)C1)c1ccccc1,3.601965,N[C@@H](CN1CC(C(=O)N2CC(C(=O)O)C2)C1)c1ccccc1,4.190622
c1ccc2c(c1)CN[C@H](CN1CCC[C@H]1c1nc3ccc(-c4nc5ccc(N6CCNCC6)cc5o4)cc3o1)C2,7.683786,O=C([C@@H]1Cc2ccccc2CN1)N1CCC[C@H]1c1nc2ccc(-c3nc4ccc(N5CCNCC5)cc4o3)cc2o1,7.524416
c1ccc2c(c1)c(CNCc1ccc(COCC3CNC3)cc1)cn2CC1CC1,7.682591,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc(COCC2CNC2)cc1,8.041137
O=C(Nc1ccc(-c2ccccc2CCNCc2ccc3nc(C4CNC4)oc3c2)cc1)[C@H]1CCCNC1,7.690464,O=C(NCCc1ccccc1-c1ccc(NC(=O)[C@H]2CCCNC2)cc1)c1ccc2nc(C3CNC3)oc2c1,7.916296
C[C@@H](c1ccccc1)N(Cc1ccc(C(=O)O)cc1)C[C@@H]1Cc2ccccc2CN1,5.540752,C[C@@H](c1ccccc1)N(Cc1ccc(C(=O)O)cc1)C(=O)[C@@H]1Cc2ccccc2CN1,5.863516
O=C(NC12CC(C1)C2)c1ccc(-c2nc3ccc(CN4CC(C(=O)Nc5nc(F)nc6[nH]cnc56)C4)cc3o2)cc1,7.322125,O=C(NC12CC(C1)C2)c1ccc(-c2nc3ccc(C(=O)N4CC(C(=O)Nc5nc(F)nc6[nH]cnc56)C4)cc3o2)cc1,7.132745
O=C(O)[C@@H]1Cc2ccccc2CN1Cc1ccc2nc(C3CNC3)[nH]c2c1,6.613213,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)c1ccc2nc(C3CNC3)[nH]c2c1,6.562506
Nc1cc(-c2cccc(NCc3ccc(CCl)cc3)c2)n[nH]1,4.92965,Nc1cc(-c2cccc(NC(=O)c3ccc(CCl)cc3)c2)n[nH]1,5.173651
c1ccc(NC2CCN(Cc3cccc4oc(C5CNC5)nc34)CC2)nc1,7.374903,O=C(c1cccc2oc(C3CNC3)nc12)N(c1ccccn1)C1CCNCC1,6.079534
c1cc(-c2nnn(CC3CC3)n2)cc(-c2c[nH]nc2NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1,8.088652,O=C(Nc1n[nH]cc1-c1cccc(-c2nnn(CC3CC3)n2)c1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.849769
O=C1CN(Cc2ccc3nc(C4CCN4)oc3c2)C1,5.779962,O=C1CN(C(=O)c2ccc3nc(C4CCN4)oc3c2)C1,6.222681
O=C=Nc1ccc(-c2cccc(NCc3cccc(-c4ccc(NCC5CCN5)cc4)c3)c2)cc1,7.456818,O=C=Nc1ccc(-c2cccc(NC(=O)c3cccc(-c4ccc(NCC5CCN5)cc4)c3)c2)cc1,7.184372
C#CCNC(=O)C1CN(Cc2ccc(CO[C@H]3CN4CCC3CC4)cc2)C1,6.796653,C#CCNC(=O)C1CN(C(=O)c2ccc(CO[C@H]3CN4CCC3CC4)cc2)C1,7.028466
O=Cc1ccc(CNc2ccccc2C(=O)O)cc1,3.695235,O=Cc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,3.938713
N#Cc1ccc2oc(C3CCN3Cc3ccc4oc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)nc4c3)nc2c1,7.683305,N#Cc1ccc2oc(C3CCN3C(=O)c3ccc4oc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)nc4c3)nc2c1,7.682786
Fc1ccc(CNCCc2ccccc2Br)cc1,4.165468,O=C(NCCc1ccccc1Br)c1ccc(F)cc1,4.392518
O=C(O)CNC[C@@H]1Cc2ccccc2CN1,4.333822,O=C(O)CNC(=O)[C@@H]1Cc2ccccc2CN1,5.035363
O=Cc1ccc(CNc2nc(F)nc3[nH]cnc23)cc1,3.91747,O=Cc1ccc(C(=O)Nc2nc(F)nc3[nH]cnc23)cc1,4.45037
OB(O)c1cccc(NCC2CCN2Cc2cccc3oc(C4CNC4)nc23)c1,5.988017,O=C(c1cccc2oc(C3CNC3)nc12)N(CC1CCN1)c1cccc(B(O)O)c1,5.575579
COc1ccccc1CCNC[C@@H]1CCCN1,3.900453,COc1ccccc1CCNC(=O)[C@@H]1CCCN1,5.441722
C[C@H](c1ccccc1)N(Cc1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1)CC1CCNCC1,7.013385,C[C@@H](NCC1CCN(C(=O)c2ccc3nc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)oc3c2)CC1)c1ccccc1,7.890717
O=C(C1CNC1)N1CCC(c2nc3ccc(CNCCc4ccccc4)cc3o2)CC1,7.537271,O=C(NCCc1ccccc1)c1ccc2nc(C3CCN(C(=O)C4CNC4)CC3)oc2c1,7.327422
c1cc(CN(C[C@@H]2Cc3ccccc3CN2)c2ccnc3ccccc23)cc(-c2ccc(-c3nnnn3CC3CC3)s2)c1,7.649678,O=C([C@@H]1Cc2ccccc2CN1)N(Cc1cccc(-c2ccc(-c3nnnn3CC3CC3)s2)c1)c1ccnc2ccccc12,7.532852
Nc1cc(CNC23CC(C2)C3)ccc1O,4.504848,Nc1cc(C(=O)NC23CC(C2)C3)ccc1O,4.521096
O=C(O)[C@H](Cc1c[nH]c2ccccc12)NCc1cccc2oc(C3CNC3)nc12,5.810166,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1cccc2oc(C3CNC3)nc12,5.919418
OB(O)c1ccc(CN2CCC(CNCCc3c[nH]c4ccccc34)CC2)cc1,4.677576,O=C(NCCc1c[nH]c2ccccc12)C1CCN(Cc2ccc(B(O)O)cc2)CC1,5.240384
C#CCNC(=O)N1CC(CNc2ccc(B3OC(C)(C)C(C)(C)O3)cn2)C1,4.235244,C#CCNC(=O)N1CC(C(=O)Nc2ccc(B3OC(C)(C)C(C)(C)O3)cn2)C1,4.62782
O=Cc1cncc(-c2ccc(NCc3cccc(-c4cn(CC5CC5)cn4)c3)cc2)c1,7.254102,O=Cc1cncc(-c2ccc(NC(=O)c3cccc(-c4cn(CC5CC5)cn4)c3)cc2)c1,7.26669
O=Cc1ccc(CNc2ccc(-c3cn(CC4CC4)nn3)cc2)cc1,6.756762,O=Cc1ccc(C(=O)Nc2ccc(-c3cn(CC4CC4)nn3)cc2)cc1,7.231667
ClCc1ccccc1-c1nc2ccc(CNc3ccc(-c4ccc5nc(C6CCNCC6)oc5c4)cc3)cc2o1,7.254553,O=C(Nc1ccc(-c2ccc3nc(C4CCNCC4)oc3c2)cc1)c1ccc2nc(-c3ccccc3CCl)oc2c1,7.034406
c1ccc2c(c1)CCN=C2[C@H]1CCCN1Cc1ccc2oc(C3CNC3)nc2c1,7.702637,O=C(c1ccc2oc(C3CNC3)nc2c1)N1CCC[C@@H]1C1=NCCc2ccccc21,7.078325
Brc1ncccc1NC[C@@H]1Cc2ccccc2CN1,5.413074,O=C(Nc1cccnc1Br)[C@@H]1Cc2ccccc2CN1,5.732994
C[C@@H](NCc1ccccn1)C(=O)O,2.565447,C[C@@H](NC(=O)c1ccccn1)C(=O)O,2.755591
c1cc(N(CC2CCN2)CC2(Nc3ccc(-c4nnn(CC5CC5)n4)cc3)CCC2)c2[nH]ccc2c1,6.714959,O=C(N(CC1CCN1)c1cccc2cc[nH]c12)C1(Nc2ccc(-c3nnn(CC4CC4)n3)cc2)CCC1,7.363254
c1ccc2c(NCc3ccc4nc(C5CN(C6CCNC6)C5)[nH]c4c3)ccnc2c1,6.959939,O=C(Nc1ccnc2ccccc12)c1ccc2nc(C3CN(C4CCNC4)C3)[nH]c2c1,6.951457
OB(O)c1ccc(NC2CCN(CC3CNC3)C2)cc1,4.457969,O=C(C1CNC1)N(c1ccc(B(O)O)cc1)C1CCNC1,4.637763
c1ccc2c(c1)C[C@@H](CNc1ccc(-c3nnn(CC4CC4)n3)cc1)N(CC1CCN1)C2,7.869713,O=C(C1CCN1)N(C[C@@H]1Cc2ccccc2CN1)c1ccc(-c2nnn(CC3CC3)n2)cc1,7.465872
O=Cc1c[nH]c2cc(-c3cccc(CNc4ccc(Br)cc4)c3)ccc12,5.336092,O=Cc1c[nH]c2cc(-c3cccc(C(=O)Nc4ccc(Br)cc4)c3)ccc12,5.497902
C[C@@H](CNC1(C(=O)O)CCC1)NC(=O)c1ccccc1N,2.991549,C[C@H](NC(=O)c1ccccc1N)C(=O)NC1(C(=O)O)CCC1,4.379555
O=C(O)c1cccc2oc(-c3cnccc3NCC3CCN3)nc12,5.613033,O=C(O)c1cccc2oc(-c3cnccc3NC(=O)C3CCN3)nc12,5.58636
O=C(Nc1ccc(-c2cccc(CNCCc3ccccc3Br)c2)cc1)[C@H]1CCCN1,6.889753,O=C(NCCc1ccccc1Br)c1cccc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)c1,7.302248
c1cc(NCC2CCN2)cc(-c2cc(NCc3ccc4nc(C5CCNCC5)oc4c3)[nH]n2)c1,7.939012,O=C(Nc1cccc(-c2cc(NCc3ccc4nc(C5CCNCC5)oc4c3)[nH]n2)c1)C1CCN1,7.937345
Nc1ccc(-c2ccc(NCc3ccc(CCl)cc3)cc2)cc1,5.257529,Nc1ccc(-c2ccc(NC(=O)c3ccc(CCl)cc3)cc2)cc1,5.726465
Cc1cc(-c2cccc(NCC3CNC3)c2)cnc1NCc1ccc2nc(C3CNC3)oc2c1,7.934286,Cc1cc(-c2cccc(NCC3CNC3)c2)cnc1NC(=O)c1ccc2nc(C3CNC3)oc2c1,7.428298
c1ccc2c(c1)CN[C@H](CNC13CC(C1)C3)C2,6.905915,O=C(NC12CC(C1)C2)[C@@H]1Cc2ccccc2CN1,6.919361
O=C(O)c1ccc(NCc2ccc3nc([C@@H]4CCCN4)oc3c2)c(O)c1,5.926623,O=C(O)c1ccc(NC(=O)c2ccc3nc([C@@H]4CCCN4)oc3c2)c(O)c1,5.775075
c1cc(-c2ccc(NCc3ccc4nc(C5CCN5)oc4c3)cc2)cc(-c2nnn(CC3CC3)n2)c1,8.104929,O=C(Nc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1)c1ccc2nc(C3CCN3)oc2c1,5.977884
Fc1ccc(-c2ccc3oc(C4CNC4)nc3c2)cc1CNc1cccc2cc[nH]c12,7.177073,O=C(Nc1cccc2cc[nH]c12)c1cc(-c2ccc3oc(C4CNC4)nc3c2)ccc1F,7.12836
O=C(NC1CC1)c1ccc2[nH]c(-c3cccc(-c4cc(NCc5ccc(CCl)cc5)[nH]n4)c3)nc2c1,7.275156,O=C(Nc1cc(-c2cccc(-c3nc4cc(C(=O)NC5CC5)ccc4[nH]3)c2)n[nH]1)c1ccc(CCl)cc1,7.146679
O=C(Nc1cccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)c1cccc(-c2cnc(F)nc2)c1,8.077456,O=C(Nc1cccc(-c2cc(NC(=O)[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)c1cccc(-c2cnc(F)nc2)c1,7.978351
OB(O)c1cccc(CNc2ccc(Br)cc2)c1,3.342017,O=C(Nc1ccc(Br)cc1)c1cccc(B(O)O)c1,3.496415
N#Cc1cncc(-c2cccc(NCc3ccc(-c4nc5ccc(C(=O)O)cc5o4)cc3)c2)c1,6.231965,N#Cc1cncc(-c2cccc(NC(=O)c3ccc(-c4nc5ccc(C(=O)O)cc5o4)cc3)c2)c1,6.324891
O=Cc1cccc(CNC2(C(=O)O)CCC2)c1,2.929817,O=Cc1cccc(C(=O)NC2(C(=O)O)CCC2)c1,4.135757
O=C(O)[C@@H]1Cc2ccccc2CN1C[C@@H]1CCCN1,4.280011,O=C(O)[C@@H]1CCCN1C(=O)[C@@H]1Cc2ccccc2CN1,4.993255
Fc1nc(NCc2cccc3oc(C4CNC4)nc23)c2ncn(CC3CC3)c2n1,7.522107,O=C(Nc1nc(F)nc2c1ncn2CC1CC1)c1cccc2oc(C3CNC3)nc12,7.770305
c1ccc(CO[C@H]2CN3CCC2CC3)c(CNc2ccnc3ccccc23)c1,7.184909,O=C(Nc1ccnc2ccccc12)c1ccccc1CO[C@H]1CN2CCC1CC2,7.317345
C[C@H](NCc1cccc(CN2CC(CO)C2)c1)c1ccccc1,4.488494,C[C@H](NC(=O)c1cccc(CN2CC(CO)C2)c1)c1ccccc1,4.685884
O=C(Nc1cccc(-c2ncccc2NCc2ccc3oc(C4CNC4)nc3c2)c1)C1CNC1,7.963784,O=C(Nc1cccnc1-c1cccc(NC(=O)C2CNC2)c1)c1ccc2oc(C3CNC3)nc2c1,4.132566
O=Cc1ccc(-c2nc3ccc(CNc4cccc(B(O)O)c4)cc3o2)cc1,4.834751,O=Cc1ccc(-c2nc3ccc(C(=O)Nc4cccc(B(O)O)c4)cc3o2)cc1,4.905878
Nc1ccc(CNc2ccnc3ccccc23)cc1N,4.408345,Nc1ccc(C(=O)Nc2ccnc3ccccc23)cc1N,4.916579
Cc1cc(N2CC(C(=O)N3CCC[C@H]3CNCc3cn(CC4CC4)c4ccccc34)C2)cnc1N,6.812782,Cc1cc(N2CC(C(=O)N3CCC[C@H]3C(=O)NCc3cn(CC4CC4)c4ccccc34)C2)cnc1N,6.990912
N[C@@H](CNC1CC1)c1ccccc1,2.0404,N[C@@H](C(=O)NC1CC1)c1ccccc1,4.412289
O=C(Nc1ccc(-c2c[nH]nc2NCc2ccc3oc(C4CNC4)nc3c2)cc1)C1CNC1,7.827627,O=C(Nc1n[nH]cc1-c1ccc(NC(=O)C2CNC2)cc1)c1ccc2oc(C3CNC3)nc2c1,6.842988
c1ccc2c(NCc3cccc4oc(C5CN(Cc6ccc7[nH]c(C8CNC8)nc7c6)C5)nc34)ccnc2c1,7.686907,O=C(c1ccc2[nH]c(C3CNC3)nc2c1)N(Cc1cccc2oc(C3CNC3)nc12)c1ccnc2ccccc12,7.79586
C#Cc1cc(-c2nc3ccc(CNc4cccc(B(O)O)c4)cc3o2)ccn1,5.159797,C#Cc1cc(-c2nc3ccc(C(=O)Nc4cccc(B(O)O)c4)cc3o2)ccn1,5.270208
c1ccc2c(c1)CN[C@H](CN(Cc1ccc3nc(C4CNC4)oc3c1)Cc1c[nH]c3ccccc13)C2,7.517333,O=C(c1ccc2nc(C3CNC3)oc2c1)N(Cc1c[nH]c2ccccc12)C[C@@H]1Cc2ccccc2CN1,7.403648
O=C(NCc1ccccc1)C1(N(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)C[C@@H]2Cc3ccccc3CN2)CCC1,7.71335,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N(C[C@@H]1Cc2ccccc2CN1)C1(C(=O)NCc2ccccc2)CCC1,7.422671
O=C(O)C1CCN(Cc2ccc(CCl)cc2)CC1,3.853711,O=C(O)C1CCN(C(=O)c2ccc(CCl)cc2)CC1,3.947443
N[C@@H](C(=O)N1CC(CNc2cc(-c3cccc(C(=O)NC4CC4)c3)n[nH]2)C1)c1ccccc1,7.789656,N[C@@H](C(=O)N1CC(C(=O)Nc2cc(-c3cccc(C(=O)NC4CC4)c3)n[nH]2)C1)c1ccccc1,7.490948
c1ccc(-c2nc3ccc(CNCc4cn(CC5CC5)nn4)cc3o2)c(CO[C@H]2CN3CCC2CC3)c1,7.75772,O=C(NCc1cn(CC2CC2)nn1)c1ccc2nc(-c3ccccc3CO[C@H]3CN4CCC3CC4)oc2c1,8.05582
C[C@H](NC[C@@H]1Cc2ccccc2CN1)c1nc2ccc(Br)cc2o1,6.257255,C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)c1nc2ccc(Br)cc2o1,6.351042
O=Cc1ccccc1CNc1ccc(C(=O)O)cc1O,3.842122,O=Cc1ccccc1C(=O)Nc1ccc(C(=O)O)cc1O,3.730323
C#Cc1cnc(NCc2ccc(C=O)cc2)c(C)c1,4.595255,C#Cc1cnc(NC(=O)c2ccc(C=O)cc2)c(C)c1,4.750522
O=Cc1c[nH]c2cc(N(Cc3ccc4oc(C5CNC5)nc4c3)C34CC(C3)C4)ccc12,6.5252,O=Cc1c[nH]c2cc(N(C(=O)c3ccc4oc(C5CNC5)nc4c3)C34CC(C3)C4)ccc12,3.729895
N#Cc1ccc(Cn2cc(CCNCc3ccc4oc(C5CNC5)nc4c3)c3ccccc32)cc1,7.073493,N#Cc1ccc(Cn2cc(CCNC(=O)c3ccc4oc(C5CNC5)nc4c3)c3ccccc32)cc1,7.287555
N[C@H](C(=O)N1CCC(CNc2ccc(-c3cn(CC4CC4)nn3)cc2)CC1)c1ccccc1,7.75175,N[C@H](C(=O)N1CCC(C(=O)Nc2ccc(-c3cn(CC4CC4)nn3)cc2)CC1)c1ccccc1,7.738777
c1ccc2c(NCc3ccc4nc(C5CNC5)oc4c3)ccnc2c1,7.443961,O=C(Nc1ccnc2ccccc12)c1ccc2nc(C3CNC3)oc2c1,7.548377
c1ccc(CN(CC2(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)CCC2)C23CC(C2)C3)cc1,7.40165,O=C(N(Cc1ccccc1)C12CC(C1)C2)C1(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)CCC1,7.586012
c1cc2nc([C@@H]3CCCN3)oc2cc1CNc1ccc(-c2cn(CC3CC3)nn2)cc1,8.209828,O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1)c1ccc2nc([C@@H]3CCCN3)oc2c1,7.87006
